user_id,total_events,unique_sessions,purchases,total_spent,active_days,events_per_session,spending_per_session,purchase_rate_per_session,add_to_carts,checkout_completion_rate,unique_products_total,dominant_category_share,dominant_category,dominant_device,segment
U00398,38,11,5,1130.2,6,3.4545454545454546,102.74545454545455,0.45454545454545453,6.0,0.8333333333333334,5.0,0.9196159971686428,Electronics,mobile,1
U00399,70,15,5,1082.55,5,4.666666666666667,72.17,0.3333333333333333,14.0,0.35714285714285715,5.0,0.6392222068264746,Electronics,desktop,1
U00400,64,15,1,278.07,7,4.266666666666667,18.538,0.06666666666666667,15.0,0.06666666666666667,1.0,1.0,Home,tablet,0
U00401,20,4,0,0.0,4,5.0,0.0,0.0,5.0,0.0,,,Fashion,desktop,3
U00402,18,4,0,0.0,4,4.5,0.0,0.0,1.0,0.0,,,Toys,mobile,2
U00403,22,4,0,0.0,3,5.5,0.0,0.0,4.0,0.0,,,Toys,mobile,3
U00404,17,4,0,0.0,4,4.25,0.0,0.0,2.0,0.0,,,Fashion,desktop,2
U00405,12,3,0,0.0,2,4.0,0.0,0.0,4.0,0.0,,,Toys,mobile,2
U00406,7,2,0,0.0,2,3.5,0.0,0.0,,0.0,,,Toys,desktop,2
U00407,22,4,0,0.0,3,5.5,0.0,0.0,6.0,0.0,,,Fashion,tablet,3
U00408,9,2,0,0.0,1,4.5,0.0,0.0,1.0,0.0,,,Toys,tablet,2
U00409,9,3,0,0.0,3,3.0,0.0,0.0,1.0,0.0,,,Fashion,tablet,2
U00410,15,4,0,0.0,3,3.75,0.0,0.0,2.0,0.0,,,Toys,tablet,2
U00411,7,2,0,0.0,2,3.5,0.0,0.0,,0.0,,,Toys,mobile,2
U00412,9,3,0,0.0,2,3.0,0.0,0.0,3.0,0.0,,,Fashion,desktop,2
U00413,10,3,0,0.0,3,3.3333333333333335,0.0,0.0,3.0,0.0,,,Toys,tablet,2
U00414,23,4,0,0.0,4,5.75,0.0,0.0,4.0,0.0,,,Toys,mobile,3
U00415,11,3,0,0.0,3,3.6666666666666665,0.0,0.0,1.0,0.0,,,Fashion,tablet,2
U00416,11,2,0,0.0,2,5.5,0.0,0.0,6.0,0.0,,,Fashion,tablet,3
U00417,19,4,0,0.0,4,4.75,0.0,0.0,4.0,0.0,,,Fashion,mobile,2
U00418,9,2,0,0.0,2,4.5,0.0,0.0,2.0,0.0,,,Fashion,mobile,2
U00419,9,2,0,0.0,2,4.5,0.0,0.0,2.0,0.0,,,Fashion,desktop,2
U00420,16,3,0,0.0,3,5.333333333333333,0.0,0.0,4.0,0.0,,,Toys,tablet,3
U00421,23,4,0,0.0,4,5.75,0.0,0.0,5.0,0.0,,,Fashion,desktop,3
U00422,17,4,0,0.0,4,4.25,0.0,0.0,3.0,0.0,,,Fashion,tablet,2
U00423,14,3,0,0.0,2,4.666666666666667,0.0,0.0,4.0,0.0,,,Toys,tablet,3
U00424,16,3,0,0.0,3,5.333333333333333,0.0,0.0,3.0,0.0,,,Toys,tablet,3
U00425,18,3,0,0.0,3,6.0,0.0,0.0,1.0,0.0,,,Fashion,desktop,3
U00426,21,4,0,0.0,3,5.25,0.0,0.0,2.0,0.0,,,Fashion,desktop,3
U00427,24,4,0,0.0,2,6.0,0.0,0.0,6.0,0.0,,,Fashion,desktop,3
U00428,16,4,0,0.0,4,4.0,0.0,0.0,3.0,0.0,,,Toys,mobile,2
U00429,11,2,0,0.0,2,5.5,0.0,0.0,2.0,0.0,,,Toys,mobile,3
U00430,11,3,0,0.0,3,3.6666666666666665,0.0,0.0,2.0,0.0,,,Fashion,tablet,2
U00431,18,4,0,0.0,4,4.5,0.0,0.0,,0.0,,,Fashion,mobile,2
U00432,4,2,0,0.0,2,2.0,0.0,0.0,,0.0,,,Fashion,mobile,2
U00433,4,2,0,0.0,2,2.0,0.0,0.0,1.0,0.0,,,Fashion,desktop,2
U00434,8,2,0,0.0,2,4.0,0.0,0.0,,0.0,,,Fashion,mobile,2
U00435,8,2,0,0.0,2,4.0,0.0,0.0,2.0,0.0,,,Toys,tablet,2
U00436,17,4,0,0.0,4,4.25,0.0,0.0,,0.0,,,Fashion,mobile,2
U00437,19,3,0,0.0,3,6.333333333333333,0.0,0.0,2.0,0.0,,,Fashion,mobile,3
U00438,13,3,0,0.0,2,4.333333333333333,0.0,0.0,2.0,0.0,,,Fashion,desktop,2
U00439,13,4,0,0.0,3,3.25,0.0,0.0,1.0,0.0,,,Fashion,tablet,2
U00440,15,3,0,0.0,2,5.0,0.0,0.0,4.0,0.0,,,Fashion,mobile,3
U00441,18,4,0,0.0,4,4.5,0.0,0.0,2.0,0.0,,,Fashion,desktop,2
U00442,24,4,0,0.0,3,6.0,0.0,0.0,6.0,0.0,,,Toys,mobile,3
U00443,12,2,0,0.0,2,6.0,0.0,0.0,7.0,0.0,,,Toys,tablet,3
U00444,16,3,0,0.0,3,5.333333333333333,0.0,0.0,7.0,0.0,,,Toys,tablet,3
U00445,18,4,0,0.0,4,4.5,0.0,0.0,4.0,0.0,,,Toys,mobile,2
U00446,7,3,0,0.0,3,2.3333333333333335,0.0,0.0,3.0,0.0,,,Toys,mobile,2
U00447,14,3,0,0.0,2,4.666666666666667,0.0,0.0,3.0,0.0,,,Toys,tablet,3
U00448,12,3,0,0.0,3,4.0,0.0,0.0,1.0,0.0,,,Toys,desktop,2
U00449,10,3,0,0.0,2,3.3333333333333335,0.0,0.0,2.0,0.0,,,Toys,desktop,2
U00450,17,4,0,0.0,4,4.25,0.0,0.0,1.0,0.0,,,Toys,mobile,2
U00451,22,4,0,0.0,4,5.5,0.0,0.0,3.0,0.0,,,Toys,desktop,3
U00452,22,4,0,0.0,3,5.5,0.0,0.0,5.0,0.0,,,Fashion,tablet,3
U00453,11,2,0,0.0,2,5.5,0.0,0.0,2.0,0.0,,,Toys,tablet,3
U00454,16,4,0,0.0,4,4.0,0.0,0.0,3.0,0.0,,,Fashion,desktop,2
U00455,15,4,0,0.0,4,3.75,0.0,0.0,5.0,0.0,,,Toys,tablet,2
U00456,15,3,0,0.0,3,5.0,0.0,0.0,1.0,0.0,,,Fashion,desktop,3
U00457,8,3,0,0.0,2,2.6666666666666665,0.0,0.0,1.0,0.0,,,Toys,desktop,2
U00458,12,3,0,0.0,3,4.0,0.0,0.0,3.0,0.0,,,Fashion,desktop,2
U00459,7,2,0,0.0,2,3.5,0.0,0.0,2.0,0.0,,,Toys,desktop,2
U00460,18,4,0,0.0,3,4.5,0.0,0.0,,0.0,,,Toys,tablet,2
U00461,5,2,0,0.0,1,2.5,0.0,0.0,1.0,0.0,,,Toys,mobile,2
U00462,19,3,0,0.0,3,6.333333333333333,0.0,0.0,4.0,0.0,,,Toys,desktop,3
U00463,5,2,0,0.0,2,2.5,0.0,0.0,,0.0,,,Fashion,tablet,2
U00464,10,3,0,0.0,3,3.3333333333333335,0.0,0.0,1.0,0.0,,,Fashion,mobile,2
U00465,18,4,0,0.0,4,4.5,0.0,0.0,4.0,0.0,,,Toys,desktop,2
U00466,12,3,0,0.0,3,4.0,0.0,0.0,,0.0,,,Fashion,mobile,2
U00467,18,4,0,0.0,4,4.5,0.0,0.0,,0.0,,,Fashion,mobile,2
U00468,17,4,0,0.0,4,4.25,0.0,0.0,1.0,0.0,,,Toys,mobile,2
U00469,12,3,0,0.0,3,4.0,0.0,0.0,4.0,0.0,,,Toys,mobile,2
U00470,14,4,0,0.0,4,3.5,0.0,0.0,2.0,0.0,,,Toys,mobile,2
U00471,8,2,0,0.0,2,4.0,0.0,0.0,1.0,0.0,,,Fashion,mobile,2
U00472,18,4,0,0.0,3,4.5,0.0,0.0,5.0,0.0,,,Fashion,desktop,2
U00473,17,4,0,0.0,4,4.25,0.0,0.0,4.0,0.0,,,Toys,tablet,2
U00474,11,3,0,0.0,3,3.6666666666666665,0.0,0.0,1.0,0.0,,,Fashion,mobile,2
U00475,15,4,0,0.0,4,3.75,0.0,0.0,2.0,0.0,,,Toys,mobile,2
U00476,13,3,0,0.0,3,4.333333333333333,0.0,0.0,4.0,0.0,,,Fashion,mobile,2
U00477,13,3,0,0.0,3,4.333333333333333,0.0,0.0,2.0,0.0,,,Toys,tablet,2
U00478,22,4,0,0.0,4,5.5,0.0,0.0,2.0,0.0,,,Fashion,mobile,3
U00479,6,2,0,0.0,2,3.0,0.0,0.0,,0.0,,,Fashion,desktop,2
U00480,24,4,0,0.0,4,6.0,0.0,0.0,3.0,0.0,,,Toys,tablet,3
U00481,16,4,0,0.0,3,4.0,0.0,0.0,6.0,0.0,,,Toys,mobile,2
U00482,24,4,0,0.0,3,6.0,0.0,0.0,7.0,0.0,,,Fashion,mobile,3
U00483,12,3,0,0.0,3,4.0,0.0,0.0,3.0,0.0,,,Toys,desktop,2
U00484,18,4,0,0.0,3,4.5,0.0,0.0,,0.0,,,Toys,desktop,2
U00485,8,3,0,0.0,3,2.6666666666666665,0.0,0.0,3.0,0.0,,,Toys,desktop,2
U00486,9,2,0,0.0,2,4.5,0.0,0.0,4.0,0.0,,,Fashion,tablet,2
U00487,18,4,0,0.0,3,4.5,0.0,0.0,5.0,0.0,,,Fashion,tablet,2
U00488,17,4,0,0.0,4,4.25,0.0,0.0,3.0,0.0,,,Fashion,mobile,2
U00489,24,4,0,0.0,3,6.0,0.0,0.0,1.0,0.0,,,Fashion,tablet,3
U00490,15,4,0,0.0,3,3.75,0.0,0.0,3.0,0.0,,,Toys,desktop,2
U00491,13,3,0,0.0,3,4.333333333333333,0.0,0.0,3.0,0.0,,,Toys,tablet,2
U00492,22,4,0,0.0,4,5.5,0.0,0.0,1.0,0.0,,,Toys,tablet,3
U00493,19,4,0,0.0,4,4.75,0.0,0.0,1.0,0.0,,,Fashion,mobile,2
U00494,8,2,0,0.0,2,4.0,0.0,0.0,1.0,0.0,,,Fashion,mobile,2
U00495,11,2,0,0.0,2,5.5,0.0,0.0,1.0,0.0,,,Toys,mobile,3
U00496,8,2,0,0.0,2,4.0,0.0,0.0,2.0,0.0,,,Fashion,desktop,2
U00497,16,3,0,0.0,3,5.333333333333333,0.0,0.0,4.0,0.0,,,Fashion,tablet,3
U00498,17,4,0,0.0,4,4.25,0.0,0.0,4.0,0.0,,,Toys,mobile,2
U00499,11,2,0,0.0,2,5.5,0.0,0.0,3.0,0.0,,,Fashion,mobile,3
U00500,10,2,0,0.0,2,5.0,0.0,0.0,1.0,0.0,,,Fashion,tablet,3
U00501,9,2,0,0.0,2,4.5,0.0,0.0,2.0,0.0,,,Fashion,tablet,2
U00502,15,3,0,0.0,3,5.0,0.0,0.0,2.0,0.0,,,Toys,tablet,3
U00503,6,2,0,0.0,2,3.0,0.0,0.0,3.0,0.0,,,Fashion,mobile,2
U00504,6,3,0,0.0,2,2.0,0.0,0.0,2.0,0.0,,,Toys,desktop,2
U00505,9,2,0,0.0,2,4.5,0.0,0.0,4.0,0.0,,,Fashion,tablet,2
U00506,22,4,0,0.0,4,5.5,0.0,0.0,7.0,0.0,,,Toys,tablet,3
U00507,7,2,0,0.0,2,3.5,0.0,0.0,3.0,0.0,,,Fashion,desktop,2
U00508,6,2,0,0.0,1,3.0,0.0,0.0,,0.0,,,Toys,mobile,2
U00509,12,4,0,0.0,4,3.0,0.0,0.0,1.0,0.0,,,Fashion,desktop,2
U00510,12,3,0,0.0,3,4.0,0.0,0.0,4.0,0.0,,,Fashion,desktop,2
U00511,13,3,0,0.0,3,4.333333333333333,0.0,0.0,4.0,0.0,,,Fashion,tablet,2
U00512,13,3,0,0.0,2,4.333333333333333,0.0,0.0,4.0,0.0,,,Toys,desktop,2
U00513,16,3,0,0.0,3,5.333333333333333,0.0,0.0,4.0,0.0,,,Fashion,desktop,3
U00514,10,2,0,0.0,2,5.0,0.0,0.0,2.0,0.0,,,Fashion,tablet,3
U00515,11,3,0,0.0,3,3.6666666666666665,0.0,0.0,2.0,0.0,,,Toys,tablet,2
U00516,11,4,0,0.0,4,2.75,0.0,0.0,2.0,0.0,,,Fashion,tablet,2
U00517,7,2,0,0.0,2,3.5,0.0,0.0,,0.0,,,Fashion,tablet,2
U00518,18,4,0,0.0,4,4.5,0.0,0.0,3.0,0.0,,,Toys,mobile,2
U00519,9,2,0,0.0,2,4.5,0.0,0.0,2.0,0.0,,,Fashion,desktop,2
U00520,13,3,0,0.0,3,4.333333333333333,0.0,0.0,1.0,0.0,,,Toys,desktop,2
U00521,20,4,0,0.0,3,5.0,0.0,0.0,5.0,0.0,,,Fashion,desktop,3
U00522,6,2,0,0.0,2,3.0,0.0,0.0,1.0,0.0,,,Toys,desktop,2
U00523,16,3,0,0.0,3,5.333333333333333,0.0,0.0,3.0,0.0,,,Toys,desktop,3
U00524,11,2,0,0.0,2,5.5,0.0,0.0,2.0,0.0,,,Toys,mobile,3
U00525,6,2,0,0.0,2,3.0,0.0,0.0,1.0,0.0,,,Fashion,desktop,2
U00526,9,2,0,0.0,2,4.5,0.0,0.0,1.0,0.0,,,Toys,tablet,2
U00527,18,4,0,0.0,4,4.5,0.0,0.0,3.0,0.0,,,Fashion,tablet,2
U00528,9,2,0,0.0,2,4.5,0.0,0.0,,0.0,,,Toys,desktop,2
U00529,9,2,0,0.0,2,4.5,0.0,0.0,1.0,0.0,,,Fashion,desktop,2
U00530,15,3,0,0.0,3,5.0,0.0,0.0,4.0,0.0,,,Toys,tablet,3
U00531,10,3,0,0.0,2,3.3333333333333335,0.0,0.0,1.0,0.0,,,Fashion,tablet,2
U00532,10,2,0,0.0,2,5.0,0.0,0.0,4.0,0.0,,,Fashion,tablet,3
U00533,20,4,0,0.0,3,5.0,0.0,0.0,6.0,0.0,,,Fashion,tablet,3
U00534,14,3,0,0.0,3,4.666666666666667,0.0,0.0,6.0,0.0,,,Toys,mobile,2
U00535,13,3,0,0.0,2,4.333333333333333,0.0,0.0,,0.0,,,Toys,desktop,2
U00536,23,4,0,0.0,4,5.75,0.0,0.0,3.0,0.0,,,Toys,desktop,3
U00537,16,3,0,0.0,3,5.333333333333333,0.0,0.0,8.0,0.0,,,Fashion,desktop,3
U00538,10,2,0,0.0,2,5.0,0.0,0.0,2.0,0.0,,,Fashion,desktop,3
U00539,7,2,0,0.0,2,3.5,0.0,0.0,,0.0,,,Toys,desktop,2
U00540,17,4,0,0.0,4,4.25,0.0,0.0,4.0,0.0,,,Toys,mobile,2
U00541,15,4,0,0.0,3,3.75,0.0,0.0,3.0,0.0,,,Fashion,mobile,2
U00542,14,3,0,0.0,2,4.666666666666667,0.0,0.0,2.0,0.0,,,Toys,desktop,3
U00543,10,2,0,0.0,2,5.0,0.0,0.0,2.0,0.0,,,Toys,mobile,3
U00544,9,2,0,0.0,2,4.5,0.0,0.0,1.0,0.0,,,Fashion,mobile,2
U00545,9,2,0,0.0,2,4.5,0.0,0.0,4.0,0.0,,,Toys,mobile,2
U00546,9,2,0,0.0,2,4.5,0.0,0.0,2.0,0.0,,,Toys,mobile,2
U00547,13,2,0,0.0,2,6.5,0.0,0.0,3.0,0.0,,,Toys,desktop,3
U00548,9,2,0,0.0,2,4.5,0.0,0.0,3.0,0.0,,,Fashion,desktop,2
U00549,16,3,0,0.0,2,5.333333333333333,0.0,0.0,2.0,0.0,,,Toys,desktop,3
U00550,12,2,0,0.0,2,6.0,0.0,0.0,3.0,0.0,,,Toys,mobile,3
U00551,17,4,0,0.0,4,4.25,0.0,0.0,1.0,0.0,,,Toys,desktop,2
U00552,14,4,0,0.0,4,3.5,0.0,0.0,5.0,0.0,,,Fashion,tablet,2
U00553,12,3,0,0.0,3,4.0,0.0,0.0,4.0,0.0,,,Toys,tablet,2
U00554,24,4,0,0.0,3,6.0,0.0,0.0,2.0,0.0,,,Fashion,mobile,3
U00555,18,4,0,0.0,4,4.5,0.0,0.0,2.0,0.0,,,Toys,mobile,2
U00556,11,3,0,0.0,1,3.6666666666666665,0.0,0.0,6.0,0.0,,,Toys,mobile,2
U00557,18,4,0,0.0,4,4.5,0.0,0.0,4.0,0.0,,,Fashion,mobile,2
U00558,9,2,0,0.0,2,4.5,0.0,0.0,3.0,0.0,,,Fashion,mobile,2
U00559,15,3,0,0.0,3,5.0,0.0,0.0,5.0,0.0,,,Toys,desktop,3
U00560,9,3,0,0.0,3,3.0,0.0,0.0,1.0,0.0,,,Fashion,desktop,2
U00561,16,3,0,0.0,3,5.333333333333333,0.0,0.0,2.0,0.0,,,Toys,mobile,3
U00562,16,4,0,0.0,2,4.0,0.0,0.0,3.0,0.0,,,Toys,desktop,2
U00563,15,3,0,0.0,3,5.0,0.0,0.0,2.0,0.0,,,Fashion,mobile,3
U00564,11,3,0,0.0,3,3.6666666666666665,0.0,0.0,3.0,0.0,,,Toys,desktop,2
U00565,7,2,0,0.0,2,3.5,0.0,0.0,,0.0,,,Toys,mobile,2
U00566,17,4,0,0.0,4,4.25,0.0,0.0,5.0,0.0,,,Fashion,desktop,2
U00567,22,4,0,0.0,2,5.5,0.0,0.0,4.0,0.0,,,Toys,mobile,3
U00568,11,3,0,0.0,3,3.6666666666666665,0.0,0.0,5.0,0.0,,,Fashion,desktop,2
U00569,9,2,0,0.0,2,4.5,0.0,0.0,3.0,0.0,,,Fashion,tablet,2
U00570,11,3,0,0.0,3,3.6666666666666665,0.0,0.0,1.0,0.0,,,Toys,desktop,2
U00571,20,3,0,0.0,3,6.666666666666667,0.0,0.0,2.0,0.0,,,Toys,mobile,3
U00572,8,2,0,0.0,2,4.0,0.0,0.0,2.0,0.0,,,Fashion,mobile,2
U00573,15,4,0,0.0,3,3.75,0.0,0.0,6.0,0.0,,,Toys,desktop,2
U00574,21,4,0,0.0,3,5.25,0.0,0.0,5.0,0.0,,,Fashion,tablet,3
U00575,15,4,0,0.0,4,3.75,0.0,0.0,2.0,0.0,,,Toys,mobile,2
U00576,13,2,0,0.0,2,6.5,0.0,0.0,2.0,0.0,,,Toys,tablet,3
U00577,6,3,0,0.0,3,2.0,0.0,0.0,1.0,0.0,,,Fashion,mobile,2
U00578,12,3,0,0.0,3,4.0,0.0,0.0,3.0,0.0,,,Toys,tablet,2
U00579,10,2,0,0.0,2,5.0,0.0,0.0,2.0,0.0,,,Toys,mobile,3
U00580,20,4,0,0.0,3,5.0,0.0,0.0,3.0,0.0,,,Toys,desktop,3
U00581,18,3,0,0.0,3,6.0,0.0,0.0,2.0,0.0,,,Toys,desktop,3
U00582,19,4,0,0.0,4,4.75,0.0,0.0,2.0,0.0,,,Fashion,desktop,2
U00583,16,4,0,0.0,4,4.0,0.0,0.0,1.0,0.0,,,Fashion,tablet,2
U00584,11,2,0,0.0,2,5.5,0.0,0.0,,0.0,,,Toys,mobile,3
U00585,9,3,0,0.0,3,3.0,0.0,0.0,3.0,0.0,,,Fashion,tablet,2
U00586,18,4,0,0.0,4,4.5,0.0,0.0,3.0,0.0,,,Fashion,tablet,2
U00587,17,3,0,0.0,3,5.666666666666667,0.0,0.0,1.0,0.0,,,Toys,desktop,3
U00588,12,3,0,0.0,3,4.0,0.0,0.0,3.0,0.0,,,Fashion,desktop,2
U00589,15,3,0,0.0,3,5.0,0.0,0.0,4.0,0.0,,,Toys,desktop,3
U00590,14,2,0,0.0,2,7.0,0.0,0.0,2.0,0.0,,,Toys,mobile,3
U00591,13,2,0,0.0,2,6.5,0.0,0.0,3.0,0.0,,,Fashion,tablet,3
U00592,17,4,0,0.0,4,4.25,0.0,0.0,3.0,0.0,,,Toys,tablet,2
U00593,19,4,0,0.0,4,4.75,0.0,0.0,2.0,0.0,,,Fashion,desktop,2
U00594,12,3,0,0.0,2,4.0,0.0,0.0,3.0,0.0,,,Toys,mobile,2
U00595,8,2,0,0.0,2,4.0,0.0,0.0,2.0,0.0,,,Toys,tablet,2
U00596,9,3,0,0.0,3,3.0,0.0,0.0,3.0,0.0,,,Toys,desktop,2
U00597,17,4,0,0.0,3,4.25,0.0,0.0,2.0,0.0,,,Fashion,desktop,2
U00598,12,4,0,0.0,3,3.0,0.0,0.0,3.0,0.0,,,Toys,desktop,2
U00599,18,4,0,0.0,4,4.5,0.0,0.0,4.0,0.0,,,Fashion,tablet,2
U00600,6,2,0,0.0,2,3.0,0.0,0.0,2.0,0.0,,,Toys,desktop,2
U00601,16,3,0,0.0,3,5.333333333333333,0.0,0.0,2.0,0.0,,,Fashion,desktop,3
U00602,16,3,0,0.0,3,5.333333333333333,0.0,0.0,2.0,0.0,,,Toys,tablet,3
U00603,6,2,0,0.0,2,3.0,0.0,0.0,2.0,0.0,,,Fashion,mobile,2
U00604,9,3,0,0.0,2,3.0,0.0,0.0,1.0,0.0,,,Fashion,tablet,2
U00605,18,3,0,0.0,3,6.0,0.0,0.0,4.0,0.0,,,Fashion,mobile,3
U00606,12,3,0,0.0,3,4.0,0.0,0.0,3.0,0.0,,,Fashion,tablet,2
U00607,19,4,0,0.0,3,4.75,0.0,0.0,1.0,0.0,,,Toys,mobile,3
U00608,17,4,0,0.0,4,4.25,0.0,0.0,3.0,0.0,,,Toys,desktop,2
U00609,7,2,0,0.0,2,3.5,0.0,0.0,3.0,0.0,,,Toys,desktop,2
U00610,23,4,0,0.0,3,5.75,0.0,0.0,4.0,0.0,,,Fashion,desktop,3
U00611,14,3,0,0.0,2,4.666666666666667,0.0,0.0,4.0,0.0,,,Toys,tablet,3
U00612,12,2,0,0.0,2,6.0,0.0,0.0,2.0,0.0,,,Fashion,desktop,3
U00613,10,2,0,0.0,2,5.0,0.0,0.0,1.0,0.0,,,Fashion,tablet,3
U00614,10,3,0,0.0,3,3.3333333333333335,0.0,0.0,3.0,0.0,,,Toys,mobile,2
U00615,20,4,0,0.0,3,5.0,0.0,0.0,2.0,0.0,,,Fashion,mobile,3
U00616,16,4,0,0.0,4,4.0,0.0,0.0,3.0,0.0,,,Toys,desktop,2
U00617,11,3,0,0.0,2,3.6666666666666665,0.0,0.0,4.0,0.0,,,Fashion,mobile,2
U00618,14,3,0,0.0,3,4.666666666666667,0.0,0.0,1.0,0.0,,,Toys,desktop,2
U00619,5,2,0,0.0,2,2.5,0.0,0.0,2.0,0.0,,,Toys,desktop,2
U00620,9,2,0,0.0,2,4.5,0.0,0.0,2.0,0.0,,,Fashion,tablet,2
U00621,12,2,0,0.0,2,6.0,0.0,0.0,2.0,0.0,,,Fashion,tablet,3
U00622,9,3,0,0.0,2,3.0,0.0,0.0,3.0,0.0,,,Fashion,mobile,2
U00623,14,4,0,0.0,3,3.5,0.0,0.0,4.0,0.0,,,Fashion,tablet,2
U00624,14,3,0,0.0,2,4.666666666666667,0.0,0.0,4.0,0.0,,,Toys,desktop,3
U00625,11,3,0,0.0,3,3.6666666666666665,0.0,0.0,3.0,0.0,,,Fashion,tablet,2
U00626,19,3,0,0.0,3,6.333333333333333,0.0,0.0,2.0,0.0,,,Fashion,desktop,3
U00627,17,3,0,0.0,3,5.666666666666667,0.0,0.0,3.0,0.0,,,Toys,mobile,3
U00628,9,3,0,0.0,3,3.0,0.0,0.0,2.0,0.0,,,Fashion,desktop,2
U00629,10,2,0,0.0,1,5.0,0.0,0.0,4.0,0.0,,,Fashion,mobile,3
U00630,14,4,0,0.0,4,3.5,0.0,0.0,3.0,0.0,,,Fashion,tablet,2
U00631,15,4,0,0.0,4,3.75,0.0,0.0,,0.0,,,Toys,mobile,2
U00632,19,3,0,0.0,3,6.333333333333333,0.0,0.0,5.0,0.0,,,Fashion,desktop,3
U00633,18,4,0,0.0,3,4.5,0.0,0.0,2.0,0.0,,,Fashion,mobile,2
U00634,8,2,0,0.0,2,4.0,0.0,0.0,2.0,0.0,,,Fashion,desktop,2
U00635,13,3,0,0.0,3,4.333333333333333,0.0,0.0,2.0,0.0,,,Fashion,desktop,2
U00636,21,4,0,0.0,3,5.25,0.0,0.0,5.0,0.0,,,Toys,desktop,3
U00637,22,4,0,0.0,4,5.5,0.0,0.0,2.0,0.0,,,Toys,desktop,3
U00638,18,3,0,0.0,3,6.0,0.0,0.0,1.0,0.0,,,Toys,desktop,3
U00639,14,3,0,0.0,3,4.666666666666667,0.0,0.0,3.0,0.0,,,Fashion,tablet,2
U00640,8,2,0,0.0,1,4.0,0.0,0.0,2.0,0.0,,,Fashion,desktop,2
U00641,13,3,0,0.0,3,4.333333333333333,0.0,0.0,3.0,0.0,,,Toys,mobile,2
U00642,8,2,0,0.0,2,4.0,0.0,0.0,1.0,0.0,,,Toys,desktop,2
U00643,9,2,0,0.0,2,4.5,0.0,0.0,,0.0,,,Toys,desktop,2
U00644,8,2,0,0.0,2,4.0,0.0,0.0,1.0,0.0,,,Fashion,desktop,2
U00645,8,3,0,0.0,2,2.6666666666666665,0.0,0.0,3.0,0.0,,,Fashion,desktop,2
U00646,12,2,0,0.0,2,6.0,0.0,0.0,,0.0,,,Fashion,desktop,3
U00647,6,2,0,0.0,2,3.0,0.0,0.0,1.0,0.0,,,Fashion,mobile,2
U00648,12,3,0,0.0,3,4.0,0.0,0.0,3.0,0.0,,,Fashion,mobile,2
U00649,11,2,0,0.0,2,5.5,0.0,0.0,2.0,0.0,,,Fashion,tablet,3
U00650,21,4,0,0.0,3,5.25,0.0,0.0,5.0,0.0,,,Toys,tablet,3
U00651,6,2,0,0.0,2,3.0,0.0,0.0,,0.0,,,Toys,tablet,2
U00652,12,2,0,0.0,2,6.0,0.0,0.0,6.0,0.0,,,Fashion,tablet,3
U00653,13,3,0,0.0,3,4.333333333333333,0.0,0.0,,0.0,,,Fashion,mobile,2
U00654,17,3,0,0.0,3,5.666666666666667,0.0,0.0,6.0,0.0,,,Fashion,mobile,3
U00655,7,2,0,0.0,2,3.5,0.0,0.0,,0.0,,,Fashion,tablet,2
U00656,11,2,0,0.0,2,5.5,0.0,0.0,2.0,0.0,,,Toys,mobile,3
U00657,7,2,0,0.0,2,3.5,0.0,0.0,2.0,0.0,,,Fashion,tablet,2
U00658,14,4,0,0.0,4,3.5,0.0,0.0,1.0,0.0,,,Fashion,mobile,2
U00659,14,3,0,0.0,3,4.666666666666667,0.0,0.0,1.0,0.0,,,Fashion,desktop,2
U00660,17,4,0,0.0,3,4.25,0.0,0.0,2.0,0.0,,,Fashion,tablet,2
U00661,16,3,0,0.0,3,5.333333333333333,0.0,0.0,2.0,0.0,,,Fashion,mobile,3
U00662,19,4,0,0.0,3,4.75,0.0,0.0,5.0,0.0,,,Toys,tablet,3
U00663,9,3,0,0.0,3,3.0,0.0,0.0,2.0,0.0,,,Fashion,tablet,2
U00664,10,2,0,0.0,2,5.0,0.0,0.0,2.0,0.0,,,Fashion,desktop,3
U00665,17,4,0,0.0,3,4.25,0.0,0.0,6.0,0.0,,,Toys,mobile,2
U00666,26,4,0,0.0,3,6.5,0.0,0.0,4.0,0.0,,,Toys,desktop,3
U00667,14,3,0,0.0,3,4.666666666666667,0.0,0.0,1.0,0.0,,,Fashion,tablet,2
U00668,15,4,0,0.0,4,3.75,0.0,0.0,,0.0,,,Fashion,tablet,2
U00669,18,3,0,0.0,3,6.0,0.0,0.0,,0.0,,,Fashion,desktop,3
U00670,12,3,0,0.0,3,4.0,0.0,0.0,3.0,0.0,,,Toys,mobile,2
U00671,22,4,0,0.0,3,5.5,0.0,0.0,7.0,0.0,,,Fashion,desktop,3
U00672,14,3,0,0.0,3,4.666666666666667,0.0,0.0,2.0,0.0,,,Fashion,desktop,2
U00673,12,2,0,0.0,2,6.0,0.0,0.0,,0.0,,,Fashion,mobile,3
U00674,11,2,0,0.0,2,5.5,0.0,0.0,1.0,0.0,,,Toys,tablet,3
U00675,13,3,0,0.0,3,4.333333333333333,0.0,0.0,3.0,0.0,,,Fashion,mobile,2
U00676,22,4,0,0.0,4,5.5,0.0,0.0,2.0,0.0,,,Fashion,tablet,3
U00677,17,3,0,0.0,3,5.666666666666667,0.0,0.0,4.0,0.0,,,Fashion,desktop,3
U00678,14,4,0,0.0,4,3.5,0.0,0.0,2.0,0.0,,,Toys,desktop,2
